#robot1 : speeder, robot2 : tanker
# remaining_time, trees_state, global_score, ground_tank_water_level, leaks, personnal_score1, autonomous1, alarms1, robot1_x, robot1_y, robot1_theta, robot1_battery, robot1_temperature, robot1_waterlevel, robot1_shortkeys, robot1_clicks, personnal_score2, autonomous2, alarms2, robot2_x, robot2_y, robot2_theta, robot2_battery, robot2_temperature, robot2_waterlevel, robot2_shortkeys, robot2_clicks  
551, '0,1,0,1,0,0,0,1,0,1', 0, 61.3492063492058, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 1, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 51, 0, 50, '', ''
550, '0,1,0,1,0,1,0,1,0,1', 0, 60.51587301587248, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 0, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 50, 0, 50, '', ''
549, '0,1,0,1,0,1,0,1,0,1', 0, 59.68253968253916, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 0, 0, 30, '', '', 0, 0, '3', 75, 40, 3.141592653589793, 49, 0, 50, '', ''
548, '0,1,0,1,0,1,0,1,0,1', 0, 58.849206349205836, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 0, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 48, 0, 50, '', ''
547, '0,1,0,1,0,1,0,1,0,1', 0, 58.015873015872515, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 0, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 47, 0, 50, '', ''
546, '0,1,0,1,0,1,0,1,0,1', 0, 57.18253968253919, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 0, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 46, 0, 50, '', ''
545, '0,1,0,1,0,1,0,1,0,1', 0, 56.34920634920587, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 0, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 45, 0, 50, '', ''
544, '0,1,0,1,0,1,0,1,0,1', 0, 55.51587301587255, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 0, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 44, 0, 50, '', ''
543, '0,1,0,1,0,1,0,1,0,1', 0, 54.68253968253923, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 0, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 43, 0, 50, '', ''
542, '0,1,0,1,0,1,0,1,0,1', 0, 53.84920634920591, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 0, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 42, 0, 50, '', ''
541, '0,1,0,1,0,1,0,1,0,1', 0, 53.015873015872586, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 0, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 41, 0, 50, '', ''
540, '0,1,0,1,0,1,0,1,0,1', 0, 52.182539682539264, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 0, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 40, 0, 50, '', ''
539, '0,1,0,1,0,1,0,1,0,1', 0, 51.34920634920594, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 0, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 39, 0, 50, '', ''
538, '0,1,0,1,0,1,0,1,0,1', 0, 50.51587301587262, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 0, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 38, 0, 50, '', ''
